	Day00_Rep1	Day00_Rep2	Day01_Rep1	Day01_Rep2	Day03_Rep1	Day03_Rep2	Day30_Rep1	Day30_Rep2
Pcdha11	7.87471612898783	7.79512697175914	7.83180724439762	7.8116896498857	7.88751017510265	7.87616126207508	7.80164366801091	7.89109790963227
Pcdha12	7.90847487857927	7.8394438237912	7.86061862849523	7.84368976219401	7.91819475948999	7.90970517603759	7.83086187038606	7.90972430016016
Pcdhac1	8.01255977770922	7.93662887536219	7.97278961594658	7.94754858339994	8.02642092003903	8.02337266983614	7.95151030955529	8.02787240794734
Pcdhac2	8.32212730569512	8.23875945099313	8.27205008058968	8.28130157020993	8.35300404444129	8.34633993112611	8.28493692097411	8.31102280058576
Pcdhb2	-0.646758816447851	0.488838234640058	0.28752403646298	0.744671599923156	-0.0451848215011389	0.370075913717376	0.108638936013553	-0.0134425429095715
Pcdhb3	1.56731095787602	1.52950179661111	1.68054845513909	2.19980799213321	1.56675850194062	2.11869155591873	1.48351511493243	0.951053302156024
Pcdhb4	1.77278880690314	2.12237637341516	1.87976881229728	1.65886902070644	1.80695061847819	1.9347691163753	1.96642753637711	2.14346175506085
Pcdhb5	1.62148852204259	1.52133150250756	1.8193132708747	1.65886902070644	1.97953526156644	1.97045885698299	2.01533469358497	2.32711790840888
Pcdhb6	0.944087424602948	0.521975167649631	0.585949369457696	0.286364594070731	0.633941339134358	0.720798182329756	0.600415281106093	0.234355362508162
Pcdhb7	1.88777926389438	2.07292250339531	1.7745251162117	1.59496887069132	2.11846067703543	1.99046346760695	1.75950953707102	2.01681668077664
Pcdhb8	0.746966613533279	0.632304319467577	0.28752403646298	-0.0122447766051662	0.619615996191175	0.608786638531825	0.483617549987565	-0.475167711312719
Pcdhb9	3.64046431663878	3.2660192000477	3.60655386609018	3.4109615659005	3.50257239103121	3.66379425624778	3.52835824521267	3.6926273506285
Pcdhb10	2.08704732919163	1.83656052799574	1.96196283149891	1.89829574103982	2.15864835198096	2.46809702082882	2.31300203191471	2.44152947639458
Pcdhb11	1.43237492957189	1.31938450502441	1.08862906856234	1.1671200823502	0.894097961681464	0.952607735620313	1.09719182756574	1.61423726533582
Pcdhb12	1.91695613654936	2.04469750346367	1.33060375161494	2.22816847753446	1.874866276602	1.61860735300025	1.6783183522342	1.94371957759289
Pcdhb13	1.84287682627576	1.69118496787073	1.70938974399015	1.67955522867441	1.95121401905596	1.95527123431495	1.82955302501291	0.368075951153589
Pcdhb14	2.08061512496184	2.0503868520452	1.84553359412875	1.81660482402861	2.21213983342663	1.9347691163753	1.85664518649351	2.35959661158792
Pcdhb15	1.16689919632974	0.471979909487364	1.17387705849683	1.33299285412795	0.88214616024484	1.07943214519819	1.18531480340343	0.352023153383169
Pcdhb16	2.88485524741372	2.69816535030896	2.20411288631874	2.29001181118522	2.55472352999318	2.79538169732305	2.6706606542746	2.92655225197022
Pcdhb17	3.41872511876357	3.17780413212982	3.35602258660207	3.21587834266487	3.49278088311688	3.39966228137039	3.17449415903417	3.33250133211469
Pcdhb18	2.40281027384616	2.34239116010842	2.49107415184208	2.17087879823218	2.37023569859121	2.25310286536609	2.50502848455411	2.55105050172001
Pcdhb19	2.45347317807103	2.01008204115008	2.1837038457274	2.36216614113159	2.03995152984782	2.26135919381536	2.25309157481717	2.5118514702115
Pcdhb20	2.60905979974729	2.7304194168874	2.63331602996247	2.51385815451496	2.45336082042025	2.87824225882627	2.666839062654	3.0436185323731
Pcdhb21	1.43237492957189	1.91972546851535	1.64117399179359	1.85348409027014	1.35824999669829	1.24678436144653	1.72316984822391	0.907782015504472
Pcdhb22	2.82454460658394	2.69089878807769	2.95968161866542	2.90056121214619	2.72497890916757	2.86475845301014	2.96015909179269	2.62972399832943
Slc25a2	-2.58907385190185	-2.22961052667752	-2.00206564362677	-0.900990514067319	-1.62058794624742	-1.17046512816611	-2.71981343471124	-4.88314870325232
Taf7	3.85163258688898	3.6063721111577	3.77745225675699	3.70888596242522	3.63131830087122	3.7157901546091	3.75944608405962	3.75804763723716
Pcdhga1	7.42144886441259	7.43331544906867	7.47791867366312	7.46645864094101	7.54225627932362	7.48507387263849	7.42465644025984	7.49201035806076
Pcdhga2	7.43032916963514	7.44213342609808	7.50233042586038	7.48126231194409	7.5537215815636	7.50117704204968	7.43943177595219	7.52224958599773
Pcdhga3	7.48721186504531	7.5021352933287	7.53760436384975	7.51977286187127	7.59606569727963	7.52869173920535	7.49464151633556	7.55800368269389
Pcdhgb1	7.41794516286887	7.43249875822007	7.47669591308984	7.46590053740702	7.5366679843111	7.48507387263849	7.41671394785712	7.49338311438696
Pcdhga4	7.43616666742809	7.44564558093122	7.49458422779393	7.48769145620634	7.55959613302541	7.50693914232098	7.43185193336924	7.52314592232437
Pcdhgb2	7.43411834514467	7.44132171316741	7.48088392756335	7.46590053740702	7.54723182591198	7.49309315174965	7.42762363790559	7.48662111698079
Pcdhga5	7.43899801343538	7.44159233489184	7.48905040612492	7.47831370499176	7.55713173432484	7.50008726782905	7.43662906814694	7.50499910417851
Pcdhga6	7.45416089854464	7.45009103820874	7.48731672472582	7.47812921680788	7.55536886862434	7.50030528853809	7.44404437320384	7.4992028001504
Pcdhga7	7.44433099799323	7.45264434381199	7.50730047180031	7.49719073379088	7.56416173486447	7.51731791699413	7.44153023943754	7.50329672495711
Pcdhgb4	7.41251355900698	7.42635879582551	7.47634636249068	7.4556301899322	7.53904862846644	7.4755689552067	7.4141516896076	7.47160899410943
Pcdhga8	7.42001656027784	7.44023871834974	7.47652114837684	7.4636659617504	7.5448646579802	7.49221649831964	7.41358168037019	7.48512691468102
Pcdhgb5	7.42224397492156	7.4335875766465	7.47722008024119	7.45712861020056	7.53916755761637	7.48540431184289	7.41187030014604	7.47740138867508
Pcdhga9	7.41810460676243	7.43331544906867	7.47547211528293	7.4604943764022	7.53499919292126	7.48342054039032	7.41187030014604	7.48880217112003
Pcdhgb6	7.45260506180402	7.45867368187302	7.49854859182872	7.49281422261766	7.55924433369789	7.50128597421014	7.44919859640024	7.51674734109093
Pcdhga10	7.42446795590214	7.43888383057665	7.48558095746125	7.47091571376707	7.54427225861787	7.48562456260621	7.43002119331671	7.5070393111607
Pcdhgb7	7.41810460676243	7.42963669399014	7.46670038122089	7.45619227992727	7.53213390904742	7.47301629323416	7.41728272112085	7.47890360960456
Pcdhga11	7.45742270448114	7.47502645383992	7.50986448250092	7.49991932663591	7.58481808654973	7.51699470793334	7.45419590367392	7.52392976004843
Pcdhgb8	7.39868281675219	7.40722641531552	7.45095350584783	7.44377542755185	7.5172386014261	7.45861487444055	7.39449948526483	7.4660263298768
Pcdhga12	7.43380296035675	7.44618515436118	7.47931484648966	7.47702179200039	7.54047513161208	7.48694536153116	7.42224994533614	7.49601058523339
Pcdhgc3	7.78730987231157	7.78545837947155	7.81959613995637	7.81695097307884	7.89682139547699	7.83992500784517	7.75459573950794	7.78626670550861
Pcdhgc4	7.44072554897141	7.4449708302351	7.49751545968271	7.48402116844803	7.55607427341643	7.49550120556739	7.44334644208119	7.50170602324797
Pcdhgc5	7.39835958867445	7.40888817494603	7.45397464546255	7.44074911866538	7.51796289380703	7.45996062223686	7.3970968534518	7.47056388875926
Diap1	5.25957790936792	5.28711320360188	5.21756516455342	5.37775465369987	5.32268193644398	5.32559479059989	5.42239662465177	5.3737733074407
Hdac3	5.95046067283189	5.92624623791796	5.94308472864857	5.87757970795329	5.94075408102079	5.91784268324952	5.92215915636333	6.01471758574927
Rell2	7.40271706933451	7.49014976277259	7.33235328944304	7.37409906400554	7.38440291389598	7.35235956409031	7.37837821624076	7.40909956716555
Fchsd1	7.00098193635592	7.04728967717309	6.95428026144452	6.94814626637441	6.92514720494802	6.94380817284661	6.98795874750657	6.99476387937519
Arap3	3.1162940826022	3.01568077396907	3.01463751915032	2.81900216655844	2.87121251283438	3.05249213388899	3.37284349330018	3.07329586887835
Pcdh1	6.41184003025741	6.39107428986071	6.54221588242384	6.45309547138214	6.45710403330611	6.40051759606178	6.50123044327382	6.34177509234414
1700086O06Rik	2.58199095147659	2.74452630608797	2.55072714214636	2.74732710284332	2.93334220276042	2.93353709322084	2.63589633338412	2.90745689923232
0610009O20Rik	5.59358558257546	5.65000737203465	5.48622547864819	5.64230650450797	5.57645545654676	5.52991298978261	5.6299794653329	5.52416688870625
Pcdh12	0.223963032793811	0.869622649743923	0.779707107327519	0.821137693699871	0.929370529196023	0.582668391865175	0.393993469676279	-0.724674157973097
Rnf14	8.19269352407354	8.24815001977689	8.23966881248544	8.29445822827788	8.22311970838041	8.25762008827964	8.16636596108579	8.23865466460499
Gnpda1	3.97293997196031	4.12879593689563	4.13720964014827	4.00159709930527	3.95459878915152	3.97619929268175	4.06113164881576	3.92197496248513
Ndfip1	8.80028662387025	8.92621964552211	8.84847639666659	8.99477357537766	8.8669436493757	8.90195005303294	8.82342424204543	8.84871819442644
Spry4	4.86685844641368	4.88309254238385	5.19054398606968	4.88677455052354	5.1270499210015	5.17640383427543	5.03615993330768	4.41365145026597
Fgf1	9.62663125914787	9.54928679374822	9.56565451460808	9.50434419467584	9.54152537424839	9.51875985637007	9.52747794049348	9.62442570938957
Gm5820	-0.604685987685553	-1.93167635114891	-2.00206564362677	-0.727562603843717	-1.31521666885383	-2.43937607970291	-1.08366460626839	-1.25333178461763
Arhgap26	6.56656937156176	6.64905186234212	6.62968716002911	6.62091277096861	6.61144140836996	6.61462702682605	6.70059941662649	6.53567790257775
Nr3c1	6.02437762906673	5.89852061282821	5.86191867243693	5.87141190576042	5.85316091991218	5.9456468848647	6.03244780306556	5.91170370385472
Yipf5	4.86217829655012	4.91618552339184	4.86596484560277	4.88899666945121	4.74933755169818	4.82253599528262	4.91251377361133	4.77592658726022
2900055J20Rik	1.9526165289152	2.21647174329788	1.85416886224415	1.81660482402861	2.01280281498091	1.69373955007149	1.61626131815682	1.19554488010281
Kctd16	4.1369113000911	4.08095586656348	4.36273962901499	4.40400770719176	4.27789298513437	4.32435265176046	4.25304650700538	3.80302434114726
Prelid2	-0.272781521537311	-0.00614955103045849	0.235595461649761	-0.783087300358412	-0.560963801890281	0.291629755008773	-0.163385471359619	0.12524625393345
Grxcr2	2.19817711622134	2.40145577129832	1.95395098047951	2.28326979697798	2.16359400313795	2.08652588934428	2.05095687514441	2.54046504699699
Sh3rf2	-0.563805427022396	-0.381745296183529	-0.228099593233486	-0.188461404725039	-0.164070398899792	-1.57845489163972	0.258359862434727	-0.658137034769912
Lars	5.9038572613713	5.89457243297558	5.965673806096	5.91840062973934	5.91091828259026	5.96568032243368	5.89709638061817	5.86968594603093
Gm4013	-0.87776623297925	-2.024315803198	-1.4839031442056	-2.55050483154231	-2.4172637432939	-1.70143147288299	-1.08366460626839	-2.18743250449443
Rbm27	4.89370793346808	4.80194622858907	4.76654891580622	4.78425635094447	4.89249643229817	4.85699454291035	4.84900722494645	4.79014507076807
Pou4f3	3.97120239802843	4.13550254890616	3.91998815961787	4.11415097331291	3.96455129205412	3.82843643210916	3.93652843383375	3.93415684054989
Tcerg1	5.92240992092213	5.99091327361114	5.96218309617545	5.86239322213864	6.02163066336117	6.11949880768414	6.06002652052286	5.9860743290706
Gpr151	-0.272781521537311	0.944859346900358	-0.0564361151084035	0.764171425172021	0.648125834972138	0.608786638531825	-0.190860038618973	0.106231325320101
Ppp2r2b	7.2425043836649	7.34666950450297	7.32480098045529	7.26946224528536	7.39232459921642	7.3859038580835	7.28158373509873	7.28789718543463
Stk32a	3.16878476611755	3.13024529439259	3.21899644369435	3.19087966893085	3.14818173847126	3.19507366383166	3.21692850573194	3.24827827861675
Dpysl3	9.40744782235894	9.44984771003551	9.47679587889572	9.50719492568079	9.54901557220336	9.52699588234386	9.41368731427332	9.40845942710087
Jakmip2	5.91745574976817	5.96554378891089	5.93343989155199	5.99982035124428	5.89873487647177	5.93342733314686	5.77549001272888	5.96907191024104
Npy6r	-1.49329290745754	-2.46904354423543	-4.17235617863083	-2.99893468774662	-1.06332665434188	-2.33611374404895	-3.56630146072876	-4.88314870325232
Myot	0.460319861567072	-0.381745296183529	-1.77204464932533	-1.09815186550612	-0.436004410134044	-0.963878789857708	0.0859230764960745	-2.50064038254591
Dcp2	6.55356498292831	6.56211736932632	6.67517086708282	6.56085558145109	6.53000635229754	6.51542904216295	6.5815746157912	6.7257842733128
Mcc	3.88892358438854	3.79270832208444	3.85693894068246	3.79197883483576	3.6472949546246	3.71879115279957	3.53675809594196	3.75804763723716
A930012L18Rik	1.23798646799197	1.5048507798006	0.966514464328294	1.35887470094247	0.986306880293481	1.10718120431804	1.18531480340343	1.8266225858395
Ythdc2	4.67525335413627	4.76349665896102	4.67934125342334	4.67389209160966	4.66378608677417	4.77431112415158	4.68958492368096	4.60782158013559
Kcnn2	3.45398871553491	3.66131484988735	3.59372002833325	3.38285538561692	3.71455277293136	3.5688646154235	3.58007240760535	3.73347413599343
A330093E20Rik	1.44244312820872	1.72715016877882	1.46069566850194	1.64841361376499	1.64664220649447	1.69982746746708	1.64762347973839	1.90573356093091
Trim36	8.65747515909285	8.60719043967271	8.75812204878465	8.67072384057246	8.72909048695696	8.72902294286185	8.63340530770859	8.56556213999348
Pggt1b	3.53620301318491	3.52289616539427	3.61927454329009	3.27823948952542	3.32854552146116	3.33071937256817	3.56782901598488	3.4521617449019
Ccdc112	2.60458344791445	2.51279089527211	2.6631073374824	2.9267541645781	2.59920775987287	2.57794495261652	2.59626064486016	3.0903298474345
Fem1c	4.3551365321759	4.39338042196965	4.34446914654855	4.53464597008844	4.28130977884601	4.47394242137959	4.35631473985484	4.34332847610349
Ticam2	-0.177188766487044	-0.0541809258534416	-0.600383761963346	-0.265451834247321	-0.734114427587903	-0.203652337710945	-0.84671739714915	-0.504096171375999
Tmed7	6.5066539431884	6.47278772709396	6.42502791510952	6.42159089806615	6.45332253160866	6.5006842531101	6.35303789024709	6.40051257072012
Eif1a	5.8776615923084	5.92353628076822	5.99085434593693	6.00136169984875	5.95473063300375	6.05743755417667	5.87697599762753	5.76862356306303
Cdo1	3.71918099262098	3.76529542284173	3.64687138025781	3.41405094144367	3.65960006255403	3.75432449711226	3.96325998944363	3.71633373390357
Atg12	6.48550761962621	6.48412977208265	6.51558638141361	6.50906533860542	6.43860674794566	6.54193468306863	6.35689734105945	6.41844841103372
Ap3s1	5.92779513900301	6.01111129734216	5.93801653701781	5.95173453451822	5.95223197092004	5.93310436416684	5.86785026756523	5.79000625742598
Lvrn	-0.928763045309944	-1.93167635114891	-1.4839031442056	-1.81247202431504	-2.00844612301579	-0.71682555763206	-0.190860038618973	-0.794428972435001
Commd10	4.36045624523631	4.39561702268048	4.21469342529328	4.41792469411542	4.17266179227731	4.19348121061406	4.29202324520986	4.51354973694385
Sema6a	4.63740767283151	4.39896543580332	4.51071714047917	4.37259183775047	4.43237860093972	4.49071836895486	4.52201363799119	4.42999266043977
Eno1b	8.8464538330445	8.97185550105134	8.90040453175755	9.04109406668736	8.9796805520394	8.95484990375495	8.86690939751203	8.79907236828632
Dtwd2	2.13128724535131	2.0503868520452	1.86275275123866	1.94175732331743	1.92814979106898	2.24062909769611	1.88323795187475	2.10086957131154
Dmxl1	6.23705465902635	6.1870176266591	6.22025193247762	6.14028898640554	6.18133495965759	6.19093563065135	6.10096175851545	6.13011212548537
Tnfaip8	2.48303835743577	2.11153219455463	2.27656889660458	2.29001181118522	2.42480864008301	2.42464747803666	2.38455250365041	2.18935684187539
Hsd17b4	5.91203172581475	5.83319042838154	5.95015041770575	5.92653619200784	5.94075408102079	5.93407305428341	5.9084689978111	5.8526727219741
Prr16	1.4222359734719	0.817192690161412	1.54844413929771	1.30663819365958	1.47425136362354	1.26332189679391	0.808976469654214	0.929579884215334
Srfbp1	2.86253316774857	3.14892714168662	3.05639490242213	2.89614911040011	3.14818173847126	2.91533994839967	3.11683488436754	2.4490952930303
Lox	5.90476782583936	5.25482969458554	5.63143716923928	5.71925185309697	6.18224907798056	6.21823042946673	4.63390558763967	4.86062755678121
Sncaip	0.999693320842926	1.52950179661111	1.28022986079906	1.10730209965652	1.28751986948179	1.37406260680369	1.59228402114905	0.575861206675807
Snx2	6.17236211731329	6.27923742441859	6.21983437370047	6.28988894333708	6.14240938707134	6.18877286255338	6.16569210918648	6.11621969402415
Snx24	3.11314610504305	2.95631182828915	2.61818646081517	2.81900216655844	2.90998814327062	2.96420794180278	3.0302492418852	2.68523508966827
Ppic	2.73727249867605	2.27595668837088	2.28936049754318	1.95878186223788	2.50882391009173	2.29391996944771	2.19058503412537	2.2555728875095
Prdm6	0.900929733925411	-0.236125978015075	0.455831294060709	0.390413645678567	-0.000244495157626108	0.813550446406443	1.63984662333295	0.16254037614713
Cep120	7.19751248817917	7.2459885123188	7.2352928339732	7.21912920328968	7.12584195230652	7.1753895460072	7.17109599603496	7.21391306924993
Csnk1g3	6.33758309931514	6.34725873660032	6.26424658229787	6.29994410825764	6.29893930044829	6.3113816310225	6.1984895613814	6.21076938933592
Redrum	2.23339620440292	2.09511154339217	2.3638160974378	2.35575375791095	1.8320186978159	1.91397143788778	2.19058503412537	1.6605933686298
Zfp608	4.52701543020114	4.46221921211172	4.28023925243901	4.19719490109001	4.19457268353969	4.33417043375067	4.44377675845278	4.34839457653293
Gramd3	1.75674022763334	1.45424796388284	1.73766574161876	1.87157611824419	2.06130856013699	1.69373955007149	1.73781574782195	1.38100597746309
Aldh7a1	6.11411091751328	6.01184046915109	5.98349381771691	5.99363843637309	6.01856306366361	5.96504859729378	6.04979203612661	6.09437328679701
Phax	5.08660606145164	5.13544997250029	4.99162287052815	5.11273876097162	5.11561104728583	5.09847642637875	4.93174986649888	4.96590200773868
Lmnb1	2.80906460072958	2.77920159522927	2.75819014584294	2.79550392513795	2.70136691023189	2.64573851223638	3.0212978592759	2.63304915646515
March3	1.16689919632974	1.62409802427013	1.39119415762335	1.01265088871553	1.38390464843918	1.03196364753643	1.61626131815682	1.80909073000599
C330018D20Rik	2.50241715344824	2.50037443557442	2.38184471738172	2.5080870469471	2.44931637105773	2.37605182968503	2.36581665814154	2.17574096403759
Megf10	5.4506389728277	5.25236363142495	5.18285219510222	5.03660931993364	5.12641680182748	5.18076329369658	5.34857532540981	5.24005978958323
Prrc1	5.59640633010817	5.65655005136496	5.54274034939678	5.53288059834435	5.6094515296008	5.54351749680236	5.60373452403499	5.53442768986904
Ctxn3	6.21446536627673	6.33478306177825	6.29865934807129	6.41967088133458	6.16755322208614	6.19982293514511	6.27139758908183	6.33464483900006
1700011I03Rik	0.537495100691778	1.11739045305108	0.966514464328294	1.22455627957172	1.12461195313475	0.857782200026997	1.06270669053141	0.720418552770147
4930511M06Rik	-1.15294871736397	-1.84462830089781	-2.27584827635346	-3.65309404254461	-1.92208369653134	-2.43937607970291	-2.30524778441807	-0.563753686899561
Slc12a2	7.71192999946723	7.48359388155468	7.67979763230016	7.56425124740652	7.69897223566205	7.76532802773984	7.70596165273888	7.64085834013183
Fbn2	2.36095868259989	1.93825518428926	1.9377925513268	1.29327809752661	1.57420621971212	1.78819159618103	2.1027933668893	1.72433467067069
Slc27a6	-0.00313432297023306	-0.509845419007802	-0.508958307317367	-0.265451834247321	-0.560963801890281	-0.27349956380243	-0.803663826814481	-0.794428972435001
Isoc1	5.45499702060631	5.72395927287615	5.56526665837007	5.59340794494175	5.57181239658606	5.62455726438471	5.56781089895464	5.4628903900286
Adamts19	-1.8385767112404	-0.847950929153556	-0.915595644793207	-1.93290541497389	-0.593971220547961	-0.817573188453736	-1.80316390942559	-0.0556463978922035
A730017C20Rik	4.36310876394844	4.3246173671965	4.14074318832618	4.20969378915488	4.32500704228396	4.22548369334643	4.31540194886703	4.3104772383416
Chsy3	1.22637918083838	1.28118506294633	1.48313819010336	1.55074017584731	1.34959605634623	1.11631353805383	1.07429356774724	1.36509720129701
Gm4951	-0.240208402744625	-1.07685936212192	1.56957197968753	1.29327809752661	-0.321010938335371	-0.094266998712532	0.375380622585196	-0.724674157973097
Gm4841	-1.9395561375832	-1.68486249375183	-0.915595644793207	-0.432975981521517	-0.436004410134044	-0.749632547666802	-2.71981343471124	-2.50064038254591
F830016B08Rik	-1.09355269338666	-0.980895580702563	0.686078568423578	-0.389236244437417	-0.593971220547961	-0.27349956380243	-0.0584384240143531	-1.06913986444086
Iigp1	2.40281027384616	2.22655778985254	4.12833771928891	3.67837775421691	2.5509538468417	2.68001751022918	2.54305061843295	2.0912314185204
Smim3	3.02879052911206	2.94107984234022	3.28754272495525	3.11317455116422	3.15067468851576	3.31295627315604	2.76662681752895	2.77526344145297
Dctn4	7.638838112637	7.65477294322072	7.67782280877114	7.74010278369741	7.65794151820398	7.69068028648224	7.66512017854953	7.58293372193484
Rbm22	4.66669002469231	4.52076805983927	4.64740481376174	4.62273599140053	4.56725237165318	4.5550976404826	4.56473976025041	4.40977940991647
Myoz3	-1.15294871736397	-1.93167635114891	-3.05662588965033	-1.50182221546419	-2.82404956536212	-3.73839762011649	-3.88738150330247	-4.88314870325232
Synpo	5.67643065824345	5.57156446396302	5.60801495090714	5.72050013670067	5.78419074252688	5.6967270099162	5.68722319214723	5.66807178886229
Ndst1	6.72110784846471	6.7753036179523	6.78594110067813	6.75700314632852	6.83269545690108	6.81266252574326	6.72469504662892	6.94396108831077
Rps14	6.40509889166684	6.58801888475817	6.51830551718861	6.59153780919815	6.50927280407043	6.51564475687248	6.48667129138564	6.55618462827165
Cd74	7.03464806662269	6.94104564927446	7.34791365332153	7.27669329625116	6.96038834200706	6.99483508856405	7.1918545278073	7.13005729169167
Mir5107	4.29111477093452	4.28051955020316	4.64740481376174	4.48996291296615	4.32611026470136	4.31744023375582	4.55959650020243	4.52791063145318
Tcof1	4.87431524918117	4.91150417671801	4.85202120453925	4.88343494149003	4.86846610454913	4.77935054072577	4.68958492368096	5.02214641613987
Arsi	-0.3061070967173	-1.07685936212192	-1.57370449723095	-0.346783683003767	-1.11030865590942	-0.478200426293532	-0.247430488447548	-0.475167711312719
Camk2a	7.6846213102853	7.75714522430523	7.81061215389531	7.78300185636283	7.79870511981734	7.76985641311545	7.74590512721567	7.68537954467743
Mir7220	-3.19113123968365	-4.31648097433345	-2.61405036089106	-3.28925087036621	-2.10030940450026	-4.39392099501033	-2.18987947714483	-4.88314870325232
Slc6a7	2.01466478638679	1.51311467460505	2.1630019413344	1.88053775671951	1.34959605634623	1.72988756622072	2.24286007988926	1.90022441000152
Pdgfrb	5.59132500693182	5.49018060034295	5.58420618761067	5.49836619875836	5.61352347829823	5.66128836935128	5.59722350490106	5.63694246689243
Csf1r	5.07046649488426	4.72577306081903	4.8281128583517	4.91975222098186	4.92344076986382	4.87392001302613	4.89710118727316	4.99268136549563
Hmgxb3	5.52061871341187	5.70244002023763	5.60033615769044	5.67808323538324	5.67715851548422	5.59791078642026	5.58815945976594	5.66969171498726
Slc26a2	2.78552862883282	2.24652077820276	2.50758929140362	2.6085915119432	2.76131991463516	2.69228338794813	3.25306152976574	2.33938326623589
Pde6a	-1.03650562643796	-1.3490659111635	-0.802697887049904	-1.02939375211722	-2.82404956536212	-1.835875793248	-1.2470904880734	-0.338635168828571
Ppargc1b	2.59107044960895	2.80635398931587	2.73500045603452	2.53103424231825	2.55472352999318	2.36460111608417	2.73777280521826	2.84860586501343
A530050N04Rik	-1.27962192063612	-3.5943200919421	-2.27584827635346	-1.81247202431504	-1.76347425381538	-3.10824167306223	-2.56799906234207	-1.58298197483604
Arhgef37	2.57285395008801	2.33774597077583	2.55072714214636	2.52533157078148	2.71827196482374	2.56132298217253	2.60427537549211	2.72004834330694
Csnk1a1	7.99972611407663	8.03235742847251	7.96645658804323	8.06693120525913	8.03454250470109	8.02541926361776	7.99244946568243	7.96799283296875
Bvht	1.61259903868864	1.34738463995488	1.60069468462159	1.49347656233539	1.0302915020567	1.23005505685988	1.54309976629811	1.25718049704798
Mir143hg	-0.604685987685553	-1.29036055272893	-0.697997325240667	-1.17035166886687	-0.528694699484768	-0.346901216993253	0.412369239582344	-1.11303044254148
Il17b	-1.49329290745754	-1.68486249375183	-0.915595644793207	-0.963764080720319	-0.662341806110983	-0.817573188453736	-2.08305763132688	-0.312813418596106
Pcyox1l	6.03813637701886	5.96817604780725	5.90203173446249	5.94800936945404	5.98752289140963	5.90208784068333	5.85321203388479	5.8951816424493
Grpel2	4.19761465433847	4.67050724196003	4.39564615469714	4.50742412694154	4.41070231374802	4.43250034642979	4.37048193511934	4.49265224058241
1500015A07Rik	0.680465723366637	-0.0788098974292267	0.28752403646298	0.174224040167246	-0.189070023523109	0.191491771201371	0.836454121148668	0.757453026953991
Afap1l1	3.45398871553491	3.30699538165391	3.42139870825169	3.34450789753743	3.50841555554058	3.39966228137039	3.29822691975783	3.33454517808354
Ablim3	5.99646011895087	6.06936186349984	5.97658994427144	5.95650994215354	6.02977918323076	6.03081978682036	6.03356113353858	6.05276925528304
Sh3tc2	3.78791369120956	3.60250470107085	3.7476373150008	3.56064756858523	3.89488511484606	3.66223623160871	3.63977768271208	3.68943686187285
Adrb2	1.20288063163621	0.402504773561106	1.18760788380591	0.945914085844701	1.24148527006167	1.41903871059808	1.61626131815682	1.427706064805
Htr4	3.48597921983575	3.72673144891069	3.56507716769337	3.63931225076272	3.58966665089346	3.65911512550579	3.52413990835149	3.70689787415518
Fbxo38	5.50629188953803	5.44823850657268	5.46100743362906	5.39114230495725	5.47765500361647	5.41480866774955	5.55907508856901	5.58980750617974
Spink10	0.152163834971033	0.0853667054448785	0.125770432414878	0.704862986327305	0.515146281863148	0.102383050288637	0.153025004734622	0.695189970938187
2700046A07Rik	-1.27962192063612	-1.84462830089781	-1.17194495988515	-3.28925087036621	-2.10030940450026	-1.00289704370622	-2.08305763132688	-0.985172182769229
Apcdd1	3.55256311435339	3.39234882508815	3.68850903533542	3.19447753830115	3.63310224693918	3.49376747530669	3.7212634574524	3.06100441695629
Napg	7.55852150312209	7.5564962052733	7.54762129876792	7.59298913341956	7.55042135400296	7.60447353941545	7.53974179475659	7.56813602517321
Piezo2	9.09760353339235	8.97428923888375	9.18587189904422	9.00249078065512	9.18978858090186	9.15913835754601	9.1506316142771	9.19828094465672
Txnl1	6.88487998664013	6.97621626574545	6.87799990987697	6.89413373919711	6.93945526296274	6.94509007326375	6.84329700361	6.83087167841644
Wdr7	7.8149401382874	7.8128082098163	7.8305771004547	7.80993160297215	7.91508218912208	7.88428655817413	7.88809380558834	7.84407965956318
St8sia3os	-1.09355269338666	-1.29036055272893	-0.192093887173526	-1.41154621290403	-0.436004410134044	-0.478200426293532	-1.89056427318076	-0.475167711312719
St8sia3	7.11513548558871	7.14092047022386	7.18697843345842	7.21890840468214	7.26781329296042	7.24963261301855	7.01676807405144	7.08948411254309
Onecut2	6.3840315642271	6.1507324244522	6.27232311303093	6.10153103550432	6.25008017281395	6.30415690146584	6.32512267214304	6.42900820615678
Fech	6.23452189600766	6.3330336612436	6.15666368296503	6.25197699393317	6.19920715720153	6.19928586629471	6.23701585178862	6.16957392095097
Nars	8.38228553285031	8.40180697495844	8.38035583619044	8.38904363778055	8.3917840005007	8.41779300556766	8.32375545599656	8.35441323785037
Atp8b1	2.04140777326133	1.02794681859272	1.55904673551544	0.911351130547234	1.13472126439671	0.992831247539097	1.37527020649405	1.31629041877645
Nedd4l	8.24522154557824	8.29390758859461	8.24460336773817	8.33668700925022	8.34029730931501	8.28805623679339	8.27594911738491	8.26688891005669
Alpk2	-2.29340079380728	-1.12734621210036	-0.915595644793207	-0.900990514067319	-1.37133765942773	-2.06442104777198	-1.64280446860358	-0.724674157973097
Malt1	2.41819682248503	2.10607938434905	2.60289654455268	1.924529484708	2.35734328406876	2.24479901509028	2.83292729719794	2.8371187569912
